Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
49,2026-06-02T20:16:00+05:30,2026-06-03,00:46,2,0,2
49,2026-06-02T20:22:00+05:30,2026-06-03,00:52,2,2,4
49,2026-06-02T20:24:00+05:30,2026-06-03,00:54,2,2,4
51,2026-06-02T20:21:00+05:30,2026-06-03,00:51,1,0,1
52,2026-06-02T20:24:00+05:30,2026-06-03,00:54,1,0,1
58,2026-06-02T20:11:00+05:30,2026-06-03,00:41,0,1,1
58,2026-06-02T20:14:00+05:30,2026-06-03,00:44,1,2,3
58,2026-06-02T20:15:00+05:30,2026-06-03,00:45,1,1,2
58,2026-06-02T20:19:00+05:30,2026-06-03,00:49,0,1,1
58,2026-06-02T20:20:00+05:30,2026-06-03,00:50,1,1,2
58,2026-06-02T20:24:00+05:30,2026-06-03,00:54,0,1,1
62,2026-06-02T20:11:00+05:30,2026-06-03,00:41,2,1,3
62,2026-06-02T20:12:00+05:30,2026-06-03,00:42,2,0,2
62,2026-06-02T20:14:00+05:30,2026-06-03,00:44,2,1,3
62,2026-06-02T20:19:00+05:30,2026-06-03,00:49,1,0,1
62,2026-06-02T20:20:00+05:30,2026-06-03,00:50,1,2,3
62,2026-06-02T20:21:00+05:30,2026-06-03,00:51,0,4,4
63,2026-06-02T20:21:00+05:30,2026-06-03,00:51,1,0,1
79,2026-06-02T20:24:00+05:30,2026-06-03,00:54,0,1,1
109,2026-06-02T20:10:00+05:30,2026-06-03,00:40,0,3,3
109,2026-06-02T20:15:00+05:30,2026-06-03,00:45,6,0,6
117,2026-06-02T20:10:00+05:30,2026-06-03,00:40,0,2,2
141,2026-06-02T20:15:00+05:30,2026-06-03,00:45,0,4,4
141,2026-06-02T20:20:00+05:30,2026-06-03,00:50,4,0,4
212,2026-06-02T20:13:00+05:30,2026-06-03,00:43,0,1,1
212,2026-06-02T20:15:00+05:30,2026-06-03,00:45,0,1,1
212,2026-06-02T20:16:00+05:30,2026-06-03,00:46,2,1,3
212,2026-06-02T20:19:00+05:30,2026-06-03,00:49,0,1,1
3,2026-06-02T20:31:00+05:30,2026-06-03,01:01,0,3,3
3,2026-06-02T20:33:00+05:30,2026-06-03,01:03,1,2,3
3,2026-06-02T20:36:00+05:30,2026-06-03,01:06,1,0,1
4,2026-06-02T20:28:00+05:30,2026-06-03,00:58,0,1,1
4,2026-06-02T20:37:00+05:30,2026-06-03,01:07,0,4,4
6,2026-06-02T20:27:00+05:30,2026-06-03,00:57,0,3,3
21,2026-06-02T20:25:00+05:30,2026-06-03,00:55,0,1,1
21,2026-06-02T20:30:00+05:30,2026-06-03,01:00,2,2,4
40,2026-06-02T20:26:00+05:30,2026-06-03,00:56,3,0,3
40,2026-06-02T20:39:00+05:30,2026-06-03,01:09,1,0,1
41,2026-06-02T20:30:00+05:30,2026-06-03,01:00,0,2,2
41,2026-06-02T20:32:00+05:30,2026-06-03,01:02,3,2,5
44,2026-06-02T20:30:00+05:30,2026-06-03,01:00,2,0,2
45,2026-06-02T20:37:00+05:30,2026-06-03,01:07,0,1,1
45,2026-06-02T20:39:00+05:30,2026-06-03,01:09,2,0,2
54,2026-06-02T20:25:00+05:30,2026-06-03,00:55,0,1,1
59,2026-06-02T20:30:00+05:30,2026-06-03,01:00,9,4,13
66,2026-06-02T20:26:00+05:30,2026-06-03,00:56,2,0,2
66,2026-06-02T20:27:00+05:30,2026-06-03,00:57,2,0,2
66,2026-06-02T20:30:00+05:30,2026-06-03,01:00,2,0,2
66,2026-06-02T20:33:00+05:30,2026-06-03,01:03,1,0,1
66,2026-06-02T20:38:00+05:30,2026-06-03,01:08,0,3,3
66,2026-06-02T20:39:00+05:30,2026-06-03,01:09,2,0,2
70,2026-06-02T20:31:00+05:30,2026-06-03,01:01,0,1,1
71,2026-06-02T20:25:00+05:30,2026-06-03,00:55,1,0,1
77,2026-06-02T20:35:00+05:30,2026-06-03,01:05,1,0,1
84,2026-06-02T20:30:00+05:30,2026-06-03,01:00,1,0,1
84,2026-06-02T20:35:00+05:30,2026-06-03,01:05,1,3,4
107,2026-06-02T20:25:00+05:30,2026-06-03,00:55,4,0,4
108,2026-06-02T20:29:00+05:30,2026-06-03,00:59,0,1,1
133,2026-06-02T20:30:00+05:30,2026-06-03,01:00,0,1,1
134,2026-06-02T20:25:00+05:30,2026-06-03,00:55,4,1,5
143,2026-06-02T20:25:00+05:30,2026-06-03,00:55,2,3,5
143,2026-06-02T20:30:00+05:30,2026-06-03,01:00,1,1,2
162,2026-06-02T20:25:00+05:30,2026-06-03,00:55,5,6,11
167,2026-06-02T20:30:00+05:30,2026-06-03,01:00,0,2,2
181,2026-06-02T20:25:00+05:30,2026-06-03,00:55,4,2,6
181,2026-06-02T20:26:00+05:30,2026-06-03,00:56,2,1,3
181,2026-06-02T20:32:00+05:30,2026-06-03,01:02,1,2,3
181,2026-06-02T20:33:00+05:30,2026-06-03,01:03,2,8,10
181,2026-06-02T20:34:00+05:30,2026-06-03,01:04,2,2,4
181,2026-06-02T20:35:00+05:30,2026-06-03,01:05,1,7,8
181,2026-06-02T20:39:00+05:30,2026-06-03,01:09,1,0,1
182,2026-06-02T20:35:00+05:30,2026-06-03,01:05,2,2,4
47,2026-06-03T01:35:00+05:30,2026-06-03,06:05,0,8,8
50,2026-06-03T01:38:00+05:30,2026-06-03,06:08,0,1,1
59,2026-06-03T01:25:00+05:30,2026-06-03,05:55,3,1,4
61,2026-06-03T01:26:00+05:30,2026-06-03,05:56,1,0,1
61,2026-06-03T01:32:00+05:30,2026-06-03,06:02,0,1,1
61,2026-06-03T01:33:00+05:30,2026-06-03,06:03,0,2,2
66,2026-06-03T01:34:00+05:30,2026-06-03,06:04,1,2,3
66,2026-06-03T01:37:00+05:30,2026-06-03,06:07,0,1,1
66,2026-06-03T01:39:00+05:30,2026-06-03,06:09,1,1,2
75,2026-06-03T01:31:00+05:30,2026-06-03,06:01,0,1,1
75,2026-06-03T01:39:00+05:30,2026-06-03,06:09,0,1,1
77,2026-06-03T01:35:00+05:30,2026-06-03,06:05,1,2,3
84,2026-06-03T01:25:00+05:30,2026-06-03,05:55,6,8,14
87,2026-06-03T01:32:00+05:30,2026-06-03,06:02,5,3,8
87,2026-06-03T01:39:00+05:30,2026-06-03,06:09,1,0,1
108,2026-06-03T01:25:00+05:30,2026-06-03,05:55,1,4,5
108,2026-06-03T01:28:00+05:30,2026-06-03,05:58,1,2,3
108,2026-06-03T01:33:00+05:30,2026-06-03,06:03,2,0,2
108,2026-06-03T01:34:00+05:30,2026-06-03,06:04,1,2,3
108,2026-06-03T01:36:00+05:30,2026-06-03,06:06,0,2,2
108,2026-06-03T01:39:00+05:30,2026-06-03,06:09,0,1,1
131,2026-06-03T01:25:00+05:30,2026-06-03,05:55,0,1,1
133,2026-06-03T01:35:00+05:30,2026-06-03,06:05,7,17,24
134,2026-06-03T01:25:00+05:30,2026-06-03,05:55,6,6,12
134,2026-06-03T01:30:00+05:30,2026-06-03,06:00,8,9,17
135,2026-06-03T01:30:00+05:30,2026-06-03,06:00,4,2,6
162,2026-06-03T01:30:00+05:30,2026-06-03,06:00,5,2,7
166,2026-06-03T01:30:00+05:30,2026-06-03,06:00,0,1,1
167,2026-06-03T01:25:00+05:30,2026-06-03,05:55,0,1,1
179,2026-06-03T01:25:00+05:30,2026-06-03,05:55,3,0,3
181,2026-06-03T01:27:00+05:30,2026-06-03,05:57,1,4,5
181,2026-06-03T01:28:00+05:30,2026-06-03,05:58,1,1,2
181,2026-06-03T01:30:00+05:30,2026-06-03,06:00,0,1,1
181,2026-06-03T01:38:00+05:30,2026-06-03,06:08,0,1,1
181,2026-06-03T01:39:00+05:30,2026-06-03,06:09,2,0,2
185,2026-06-03T01:25:00+05:30,2026-06-03,05:55,1,8,9
185,2026-06-03T01:35:00+05:30,2026-06-03,06:05,1,3,4
209,2026-06-03T01:25:00+05:30,2026-06-03,05:55,2,0,2
209,2026-06-03T01:30:00+05:30,2026-06-03,06:00,0,1,1
2,2026-06-03T01:28:00+05:30,2026-06-03,05:58,2,0,2
9,2026-06-03T01:25:00+05:30,2026-06-03,05:55,0,1,1
9,2026-06-03T01:27:00+05:30,2026-06-03,05:57,0,1,1
9,2026-06-03T01:29:00+05:30,2026-06-03,05:59,0,1,1
9,2026-06-03T01:35:00+05:30,2026-06-03,06:05,0,3,3
9,2026-06-03T01:36:00+05:30,2026-06-03,06:06,0,1,1
9,2026-06-03T01:38:00+05:30,2026-06-03,06:08,0,2,2
9,2026-06-03T01:39:00+05:30,2026-06-03,06:09,0,11,11
10,2026-06-03T01:25:00+05:30,2026-06-03,05:55,0,1,1
10,2026-06-03T01:31:00+05:30,2026-06-03,06:01,0,1,1
12,2026-06-03T01:26:00+05:30,2026-06-03,05:56,1,0,1
12,2026-06-03T01:33:00+05:30,2026-06-03,06:03,0,1,1
17,2026-06-03T01:26:00+05:30,2026-06-03,05:56,5,0,5
17,2026-06-03T01:28:00+05:30,2026-06-03,05:58,1,0,1
17,2026-06-03T01:30:00+05:30,2026-06-03,06:00,2,0,2
18,2026-06-03T01:35:00+05:30,2026-06-03,06:05,0,1,1
18,2026-06-03T01:36:00+05:30,2026-06-03,06:06,0,1,1
18,2026-06-03T01:39:00+05:30,2026-06-03,06:09,0,1,1
24,2026-06-03T01:26:00+05:30,2026-06-03,05:56,13,0,13
24,2026-06-03T01:29:00+05:30,2026-06-03,05:59,0,4,4
24,2026-06-03T01:32:00+05:30,2026-06-03,06:02,1,7,8
24,2026-06-03T01:36:00+05:30,2026-06-03,06:06,0,4,4
24,2026-06-03T01:39:00+05:30,2026-06-03,06:09,4,1,5
30,2026-06-03T01:26:00+05:30,2026-06-03,05:56,1,0,1
30,2026-06-03T01:33:00+05:30,2026-06-03,06:03,1,0,1
30,2026-06-03T01:34:00+05:30,2026-06-03,06:04,0,1,1
49,2026-06-03T01:27:00+05:30,2026-06-03,05:57,1,0,1
49,2026-06-03T01:28:00+05:30,2026-06-03,05:58,1,0,1
49,2026-06-03T01:31:00+05:30,2026-06-03,06:01,4,0,4
49,2026-06-03T01:33:00+05:30,2026-06-03,06:03,2,0,2
49,2026-06-03T01:39:00+05:30,2026-06-03,06:09,2,0,2
51,2026-06-03T01:30:00+05:30,2026-06-03,06:00,1,0,1
51,2026-06-03T01:31:00+05:30,2026-06-03,06:01,2,2,4
51,2026-06-03T01:32:00+05:30,2026-06-03,06:02,1,0,1
51,2026-06-03T01:37:00+05:30,2026-06-03,06:07,1,2,3
52,2026-06-03T01:29:00+05:30,2026-06-03,05:59,0,1,1
53,2026-06-03T01:29:00+05:30,2026-06-03,05:59,4,0,4
53,2026-06-03T01:30:00+05:30,2026-06-03,06:00,0,3,3
53,2026-06-03T01:31:00+05:30,2026-06-03,06:01,0,2,2
53,2026-06-03T01:35:00+05:30,2026-06-03,06:05,4,1,5
53,2026-06-03T01:36:00+05:30,2026-06-03,06:06,1,3,4
53,2026-06-03T01:38:00+05:30,2026-06-03,06:08,1,0,1
56,2026-06-03T01:25:00+05:30,2026-06-03,05:55,0,1,1
56,2026-06-03T01:28:00+05:30,2026-06-03,05:58,1,1,2
58,2026-06-03T01:33:00+05:30,2026-06-03,06:03,1,0,1
58,2026-06-03T01:34:00+05:30,2026-06-03,06:04,1,0,1
58,2026-06-03T01:38:00+05:30,2026-06-03,06:08,4,2,6
58,2026-06-03T01:39:00+05:30,2026-06-03,06:09,2,0,2
62,2026-06-03T01:30:00+05:30,2026-06-03,06:00,1,0,1
62,2026-06-03T01:33:00+05:30,2026-06-03,06:03,0,2,2
63,2026-06-03T01:27:00+05:30,2026-06-03,05:57,0,1,1
67,2026-06-03T01:25:00+05:30,2026-06-03,05:55,1,0,1
67,2026-06-03T01:38:00+05:30,2026-06-03,06:08,0,5,5
68,2026-06-03T01:31:00+05:30,2026-06-03,06:01,1,0,1
72,2026-06-03T01:25:00+05:30,2026-06-03,05:55,1,0,1
72,2026-06-03T01:28:00+05:30,2026-06-03,05:58,1,0,1
72,2026-06-03T01:30:00+05:30,2026-06-03,06:00,0,1,1
72,2026-06-03T01:38:00+05:30,2026-06-03,06:08,1,0,1
79,2026-06-03T01:31:00+05:30,2026-06-03,06:01,0,1,1
79,2026-06-03T01:33:00+05:30,2026-06-03,06:03,1,1,2
86,2026-06-03T01:30:00+05:30,2026-06-03,06:00,1,0,1
86,2026-06-03T01:37:00+05:30,2026-06-03,06:07,0,1,1
109,2026-06-03T01:35:00+05:30,2026-06-03,06:05,0,2,2
117,2026-06-03T01:25:00+05:30,2026-06-03,05:55,4,0,4
137,2026-06-03T01:25:00+05:30,2026-06-03,05:55,2,0,2
139,2026-06-03T01:35:00+05:30,2026-06-03,06:05,5,0,5
141,2026-06-03T01:25:00+05:30,2026-06-03,05:55,2,0,2
141,2026-06-03T01:35:00+05:30,2026-06-03,06:05,2,3,5
161,2026-06-03T01:30:00+05:30,2026-06-03,06:00,3,2,5
180,2026-06-03T01:34:00+05:30,2026-06-03,06:04,1,0,1
180,2026-06-03T01:38:00+05:30,2026-06-03,06:08,1,0,1
187,2026-06-03T01:28:00+05:30,2026-06-03,05:58,0,1,1
187,2026-06-03T01:39:00+05:30,2026-06-03,06:09,1,1,2
211,2026-06-03T01:28:00+05:30,2026-06-03,05:58,0,1,1
211,2026-06-03T01:29:00+05:30,2026-06-03,05:59,0,1,1
211,2026-06-03T01:36:00+05:30,2026-06-03,06:06,1,0,1
211,2026-06-03T01:39:00+05:30,2026-06-03,06:09,1,0,1
212,2026-06-03T01:25:00+05:30,2026-06-03,05:55,0,1,1
212,2026-06-03T01:29:00+05:30,2026-06-03,05:59,2,4,6
212,2026-06-03T01:31:00+05:30,2026-06-03,06:01,1,0,1
212,2026-06-03T01:32:00+05:30,2026-06-03,06:02,2,2,4
212,2026-06-03T01:35:00+05:30,2026-06-03,06:05,0,3,3
212,2026-06-03T01:37:00+05:30,2026-06-03,06:07,1,1,2
212,2026-06-03T01:38:00+05:30,2026-06-03,06:08,2,0,2
71,2026-06-03T01:08:00+05:30,2026-06-03,05:38,1,0,1
75,2026-06-03T01:03:00+05:30,2026-06-03,05:33,1,0,1
77,2026-06-03T00:55:00+05:30,2026-06-03,05:25,1,0,1
84,2026-06-03T01:00:00+05:30,2026-06-03,05:30,6,2,8
87,2026-06-03T01:01:00+05:30,2026-06-03,05:31,1,0,1
107,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,0,1
108,2026-06-03T01:02:00+05:30,2026-06-03,05:32,1,4,5
108,2026-06-03T01:03:00+05:30,2026-06-03,05:33,0,1,1
108,2026-06-03T01:06:00+05:30,2026-06-03,05:36,2,1,3
133,2026-06-03T01:00:00+05:30,2026-06-03,05:30,9,10,19
134,2026-06-03T00:55:00+05:30,2026-06-03,05:25,5,4,9
135,2026-06-03T01:05:00+05:30,2026-06-03,05:35,4,2,6
143,2026-06-03T01:05:00+05:30,2026-06-03,05:35,2,3,5
162,2026-06-03T00:55:00+05:30,2026-06-03,05:25,1,2,3
162,2026-06-03T01:00:00+05:30,2026-06-03,05:30,0,2,2
167,2026-06-03T00:55:00+05:30,2026-06-03,05:25,0,1,1
181,2026-06-03T01:03:00+05:30,2026-06-03,05:33,2,0,2
181,2026-06-03T01:04:00+05:30,2026-06-03,05:34,1,0,1
181,2026-06-03T01:05:00+05:30,2026-06-03,05:35,2,2,4
181,2026-06-03T01:08:00+05:30,2026-06-03,05:38,0,4,4
185,2026-06-03T00:55:00+05:30,2026-06-03,05:25,0,2,2
185,2026-06-03T01:00:00+05:30,2026-06-03,05:30,0,2,2
209,2026-06-03T01:00:00+05:30,2026-06-03,05:30,1,0,1
209,2026-06-03T01:03:00+05:30,2026-06-03,05:33,0,1,1
2,2026-06-03T00:59:00+05:30,2026-06-03,05:29,0,1,1
9,2026-06-03T00:58:00+05:30,2026-06-03,05:28,1,0,1
9,2026-06-03T01:06:00+05:30,2026-06-03,05:36,0,2,2
12,2026-06-03T00:59:00+05:30,2026-06-03,05:29,0,1,1
17,2026-06-03T00:57:00+05:30,2026-06-03,05:27,1,0,1
17,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,0,1
17,2026-06-03T01:07:00+05:30,2026-06-03,05:37,2,0,2
19,2026-06-03T01:09:00+05:30,2026-06-03,05:39,1,0,1
24,2026-06-03T00:55:00+05:30,2026-06-03,05:25,3,0,3
24,2026-06-03T00:57:00+05:30,2026-06-03,05:27,2,1,3
24,2026-06-03T01:02:00+05:30,2026-06-03,05:32,0,2,2
24,2026-06-03T01:08:00+05:30,2026-06-03,05:38,4,1,5
25,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,3,4
30,2026-06-03T00:56:00+05:30,2026-06-03,05:26,1,0,1
30,2026-06-03T01:06:00+05:30,2026-06-03,05:36,0,1,1
30,2026-06-03T01:07:00+05:30,2026-06-03,05:37,1,0,1
49,2026-06-03T01:03:00+05:30,2026-06-03,05:33,0,2,2
49,2026-06-03T01:06:00+05:30,2026-06-03,05:36,1,0,1
51,2026-06-03T00:58:00+05:30,2026-06-03,05:28,1,0,1
56,2026-06-03T00:57:00+05:30,2026-06-03,05:27,1,1,2
56,2026-06-03T01:02:00+05:30,2026-06-03,05:32,0,2,2
56,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,0,1
58,2026-06-03T00:57:00+05:30,2026-06-03,05:27,0,1,1
58,2026-06-03T00:58:00+05:30,2026-06-03,05:28,2,0,2
58,2026-06-03T00:59:00+05:30,2026-06-03,05:29,1,0,1
58,2026-06-03T01:06:00+05:30,2026-06-03,05:36,1,0,1
63,2026-06-03T01:00:00+05:30,2026-06-03,05:30,0,1,1
67,2026-06-03T00:55:00+05:30,2026-06-03,05:25,0,1,1
67,2026-06-03T01:02:00+05:30,2026-06-03,05:32,0,1,1
67,2026-06-03T01:03:00+05:30,2026-06-03,05:33,1,0,1
72,2026-06-03T01:03:00+05:30,2026-06-03,05:33,0,1,1
79,2026-06-03T00:56:00+05:30,2026-06-03,05:26,1,0,1
79,2026-06-03T01:00:00+05:30,2026-06-03,05:30,0,1,1
79,2026-06-03T01:04:00+05:30,2026-06-03,05:34,1,0,1
79,2026-06-03T01:08:00+05:30,2026-06-03,05:38,0,3,3
79,2026-06-03T01:09:00+05:30,2026-06-03,05:39,1,0,1
85,2026-06-03T01:02:00+05:30,2026-06-03,05:32,1,0,1
109,2026-06-03T01:05:00+05:30,2026-06-03,05:35,0,2,2
117,2026-06-03T01:00:00+05:30,2026-06-03,05:30,2,0,2
141,2026-06-03T01:00:00+05:30,2026-06-03,05:30,2,0,2
161,2026-06-03T01:00:00+05:30,2026-06-03,05:30,1,0,1
161,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,0,1
164,2026-06-03T01:05:00+05:30,2026-06-03,05:35,2,0,2
210,2026-06-03T01:07:00+05:30,2026-06-03,05:37,1,0,1
211,2026-06-03T00:55:00+05:30,2026-06-03,05:25,1,0,1
211,2026-06-03T00:57:00+05:30,2026-06-03,05:27,0,2,2
212,2026-06-03T01:00:00+05:30,2026-06-03,05:30,1,1,2
212,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,0,1
3,2026-06-03T00:57:00+05:30,2026-06-03,05:27,2,1,3
3,2026-06-03T00:58:00+05:30,2026-06-03,05:28,1,0,1
3,2026-06-03T01:09:00+05:30,2026-06-03,05:39,0,1,1
4,2026-06-03T00:55:00+05:30,2026-06-03,05:25,1,0,1
4,2026-06-03T00:57:00+05:30,2026-06-03,05:27,1,2,3
4,2026-06-03T00:58:00+05:30,2026-06-03,05:28,3,0,3
4,2026-06-03T00:59:00+05:30,2026-06-03,05:29,1,0,1
4,2026-06-03T01:02:00+05:30,2026-06-03,05:32,3,0,3
4,2026-06-03T01:04:00+05:30,2026-06-03,05:34,0,1,1
5,2026-06-03T00:55:00+05:30,2026-06-03,05:25,3,5,8
5,2026-06-03T01:00:00+05:30,2026-06-03,05:30,1,6,7
5,2026-06-03T01:05:00+05:30,2026-06-03,05:35,4,14,18
6,2026-06-03T01:01:00+05:30,2026-06-03,05:31,5,0,5
6,2026-06-03T01:03:00+05:30,2026-06-03,05:33,0,3,3
29,2026-06-03T00:55:00+05:30,2026-06-03,05:25,1,0,1
29,2026-06-03T00:58:00+05:30,2026-06-03,05:28,0,2,2
29,2026-06-03T01:06:00+05:30,2026-06-03,05:36,0,1,1
29,2026-06-03T01:09:00+05:30,2026-06-03,05:39,1,1,2
36,2026-06-03T01:09:00+05:30,2026-06-03,05:39,1,0,1
41,2026-06-03T00:55:00+05:30,2026-06-03,05:25,4,2,6
41,2026-06-03T00:57:00+05:30,2026-06-03,05:27,4,0,4
41,2026-06-03T00:59:00+05:30,2026-06-03,05:29,1,1,2
41,2026-06-03T01:00:00+05:30,2026-06-03,05:30,2,1,3
41,2026-06-03T01:01:00+05:30,2026-06-03,05:31,0,2,2
41,2026-06-03T01:04:00+05:30,2026-06-03,05:34,2,1,3
41,2026-06-03T01:08:00+05:30,2026-06-03,05:38,1,1,2
41,2026-06-03T01:09:00+05:30,2026-06-03,05:39,6,0,6
45,2026-06-03T00:56:00+05:30,2026-06-03,05:26,0,1,1
45,2026-06-03T00:59:00+05:30,2026-06-03,05:29,1,1,2
45,2026-06-03T01:00:00+05:30,2026-06-03,05:30,2,0,2
45,2026-06-03T01:01:00+05:30,2026-06-03,05:31,0,1,1
45,2026-06-03T01:05:00+05:30,2026-06-03,05:35,0,1,1
61,2026-06-03T01:04:00+05:30,2026-06-03,05:34,1,0,1
61,2026-06-03T01:06:00+05:30,2026-06-03,05:36,1,0,1
66,2026-06-03T00:59:00+05:30,2026-06-03,05:29,0,1,1
66,2026-06-03T01:02:00+05:30,2026-06-03,05:32,1,0,1
66,2026-06-03T01:04:00+05:30,2026-06-03,05:34,1,0,1
66,2026-06-03T01:05:00+05:30,2026-06-03,05:35,1,2,3
3,2026-06-03T00:52:00+05:30,2026-06-03,05:22,3,0,3
3,2026-06-03T00:54:00+05:30,2026-06-03,05:24,0,2,2
4,2026-06-03T00:43:00+05:30,2026-06-03,05:13,0,1,1
4,2026-06-03T00:46:00+05:30,2026-06-03,05:16,0,1,1
4,2026-06-03T00:47:00+05:30,2026-06-03,05:17,1,0,1
5,2026-06-03T00:45:00+05:30,2026-06-03,05:15,2,0,2
6,2026-06-03T00:45:00+05:30,2026-06-03,05:15,0,2,2
6,2026-06-03T00:46:00+05:30,2026-06-03,05:16,0,1,1
41,2026-06-03T00:41:00+05:30,2026-06-03,05:11,0,4,4
41,2026-06-03T00:43:00+05:30,2026-06-03,05:13,0,1,1
41,2026-06-03T00:44:00+05:30,2026-06-03,05:14,1,1,2
41,2026-06-03T00:47:00+05:30,2026-06-03,05:17,3,2,5
41,2026-06-03T00:48:00+05:30,2026-06-03,05:18,0,1,1
41,2026-06-03T00:52:00+05:30,2026-06-03,05:22,2,0,2
41,2026-06-03T00:53:00+05:30,2026-06-03,05:23,5,0,5
43,2026-06-03T00:50:00+05:30,2026-06-03,05:20,0,1,1
44,2026-06-03T00:50:00+05:30,2026-06-03,05:20,0,1,1
45,2026-06-03T00:44:00+05:30,2026-06-03,05:14,0,1,1
45,2026-06-03T00:45:00+05:30,2026-06-03,05:15,1,0,1
45,2026-06-03T00:52:00+05:30,2026-06-03,05:22,0,1,1
54,2026-06-03T00:50:00+05:30,2026-06-03,05:20,1,1,2
59,2026-06-03T00:40:00+05:30,2026-06-03,05:10,2,3,5
59,2026-06-03T00:45:00+05:30,2026-06-03,05:15,2,0,2
66,2026-06-03T00:40:00+05:30,2026-06-03,05:10,1,0,1
66,2026-06-03T00:47:00+05:30,2026-06-03,05:17,0,1,1
77,2026-06-03T00:45:00+05:30,2026-06-03,05:15,0,2,2
84,2026-06-03T00:45:00+05:30,2026-06-03,05:15,3,1,4
84,2026-06-03T00:50:00+05:30,2026-06-03,05:20,2,1,3
108,2026-06-03T00:43:00+05:30,2026-06-03,05:13,0,1,1
108,2026-06-03T00:47:00+05:30,2026-06-03,05:17,2,0,2
108,2026-06-03T00:53:00+05:30,2026-06-03,05:23,0,2,2
133,2026-06-03T00:45:00+05:30,2026-06-03,05:15,3,2,5
134,2026-06-03T00:50:00+05:30,2026-06-03,05:20,2,3,5
135,2026-06-03T00:50:00+05:30,2026-06-03,05:20,1,1,2
162,2026-06-03T00:50:00+05:30,2026-06-03,05:20,2,2,4
181,2026-06-03T00:40:00+05:30,2026-06-03,05:10,0,1,1
181,2026-06-03T00:41:00+05:30,2026-06-03,05:11,0,1,1
181,2026-06-03T00:43:00+05:30,2026-06-03,05:13,1,1,2
181,2026-06-03T00:44:00+05:30,2026-06-03,05:14,1,0,1
181,2026-06-03T00:46:00+05:30,2026-06-03,05:16,0,1,1
181,2026-06-03T00:49:00+05:30,2026-06-03,05:19,0,1,1
182,2026-06-03T00:40:00+05:30,2026-06-03,05:10,0,1,1
185,2026-06-03T00:50:00+05:30,2026-06-03,05:20,0,5,5
209,2026-06-03T00:42:00+05:30,2026-06-03,05:12,1,0,1
2,2026-06-03T00:47:00+05:30,2026-06-03,05:17,0,2,2
2,2026-06-03T00:50:00+05:30,2026-06-03,05:20,0,2,2
2,2026-06-03T00:52:00+05:30,2026-06-03,05:22,1,0,1
9,2026-06-03T00:50:00+05:30,2026-06-03,05:20,1,1,2
17,2026-06-03T00:41:00+05:30,2026-06-03,05:11,0,1,1
17,2026-06-03T00:43:00+05:30,2026-06-03,05:13,1,1,2
17,2026-06-03T00:44:00+05:30,2026-06-03,05:14,0,2,2
17,2026-06-03T00:45:00+05:30,2026-06-03,05:15,1,0,1
17,2026-06-03T00:52:00+05:30,2026-06-03,05:22,0,1,1
17,2026-06-03T00:53:00+05:30,2026-06-03,05:23,0,1,1
24,2026-06-03T00:40:00+05:30,2026-06-03,05:10,2,1,3
24,2026-06-03T00:43:00+05:30,2026-06-03,05:13,1,1,2
24,2026-06-03T00:51:00+05:30,2026-06-03,05:21,0,1,1
24,2026-06-03T00:54:00+05:30,2026-06-03,05:24,0,2,2
25,2026-06-03T00:40:00+05:30,2026-06-03,05:10,2,1,3
30,2026-06-03T00:47:00+05:30,2026-06-03,05:17,0,1,1
30,2026-06-03T00:48:00+05:30,2026-06-03,05:18,0,1,1
49,2026-06-03T00:50:00+05:30,2026-06-03,05:20,1,2,3
49,2026-06-03T00:54:00+05:30,2026-06-03,05:24,0,1,1
51,2026-06-03T00:40:00+05:30,2026-06-03,05:10,0,1,1
51,2026-06-03T00:43:00+05:30,2026-06-03,05:13,1,0,1
51,2026-06-03T00:44:00+05:30,2026-06-03,05:14,1,0,1
53,2026-06-03T00:40:00+05:30,2026-06-03,05:10,2,0,2
53,2026-06-03T00:50:00+05:30,2026-06-03,05:20,0,1,1
58,2026-06-03T00:51:00+05:30,2026-06-03,05:21,0,1,1
62,2026-06-03T00:53:00+05:30,2026-06-03,05:23,0,1,1
67,2026-06-03T00:48:00+05:30,2026-06-03,05:18,0,1,1
67,2026-06-03T00:51:00+05:30,2026-06-03,05:21,0,1,1
67,2026-06-03T00:52:00+05:30,2026-06-03,05:22,1,0,1
79,2026-06-03T00:48:00+05:30,2026-06-03,05:18,0,1,1
109,2026-06-03T00:40:00+05:30,2026-06-03,05:10,0,1,1
161,2026-06-03T00:50:00+05:30,2026-06-03,05:20,1,0,1
211,2026-06-03T00:48:00+05:30,2026-06-03,05:18,1,0,1
212,2026-06-03T00:40:00+05:30,2026-06-03,05:10,0,1,1
212,2026-06-03T00:48:00+05:30,2026-06-03,05:18,1,0,1
212,2026-06-03T00:54:00+05:30,2026-06-03,05:24,1,0,1
3,2026-06-03T01:31:00+05:30,2026-06-03,06:01,1,0,1
3,2026-06-03T01:37:00+05:30,2026-06-03,06:07,3,0,3
